book,chapter,bullets,text,para_num_tokens,bullets_num_tokens,compression_ratio
9781910797631,chp6,"For milder forms of depression, self-help, relaxation, sleep hygiene, exercise and problem-solving therapy are likely to be effective; for moderate to severe depression, antidepressants or a structured psychological treatment (cognitive-behavior therapy) is indicated; combined antidepressants and psychological therapy may be most appropriate for severe depression.","Overall, findings from trials conducted in a range of settings indicate that preventive interventions may reduce the incidence of depressive disorders by around 20% compared with treatment-as-usual control groups. The extent of effect means that prevention should play a larger role in the further reduction of the disease burden of depressive disorders. Low participation rates in depression prevention programs have been noted as a problem, but it seems likely that the increased use of communications technologies such as mobile phones and the internet, together with appropriate marketing approaches, will enhance involvement. The attention given to improving recognition of depression in primary care explored in Chapter 4 is encouraging. However, a central problem with innovations to improve detection is that they have not necessarily led to more effective depression management. It appears that many people who are recognized as being depressed are not provided with appropriate treatment, and many of those prescribed antidepressants discontinue them too soon. These management problems relate to the availability, acceptability and effectiveness of current treatments for depression: although considerable progress has been made over recent decades, difficulties and limitations remain in all these areas. A central issue in relation to depression management is the heterogeneity of this condition. As discussed earlier, depression covers a spectrum of symptoms, and different approaches are appropriate for differing levels and types of presentation. As well as matching different approaches according to severity, a number of different treatments appear to be equally effective for managing depression. People receiving the same treatments show a range of differing responses, with 25-30% of people treated showing no improvement with initial treatment. The clinical benefits of treatment are likely to be incomplete for a substantial proportion of people, with many requiring changes and combinations of treatments. At present around one-third of people achieve only partial remission from symptoms despite treatment.",344,64,0.18604651162790697
9781910797631,chp6,"There are a range of treatments that may be effective for depression, and matching management intensity to the level of depression severity - termed 'stepped care' - is a widely adopted framework for care.","The attention given to improving recognition of depression in primary care explored in Chapter 4 is encouraging. However, a central problem with innovations to improve detection is that they have not necessarily led to more effective depression management. It appears that many people who are recognized as being depressed are not provided with appropriate treatment, and many of those prescribed antidepressants discontinue them too soon. These management problems relate to the availability, acceptability and effectiveness of current treatments for depression: although considerable progress has been made over recent decades, difficulties and limitations remain in all these areas. A central issue in relation to depression management is the heterogeneity of this condition. As discussed earlier, depression covers a spectrum of symptoms, and different approaches are appropriate for differing levels and types of presentation. As well as matching different approaches according to severity, a number of different treatments appear to be equally effective for managing depression. People receiving the same treatments show a range of differing responses, with 25-30% of people treated showing no improvement with initial treatment. The clinical benefits of treatment are likely to be incomplete for a substantial proportion of people, with many requiring changes and combinations of treatments. At present around one-third of people achieve only partial remission from symptoms despite treatment.",241,39,0.16182572614107885
9781910797631,chp6,"Depression is complex, and understanding and helping requires a sensitive weighing up of the many factors that are relevant to the individuals and families affected.","Psychological approaches using the computer and internet. One of the main barriers to patients receiving appropriate psychological treatments, such as CBT or PST, is a shortage of clinicians who can deliver them. Additionally, there may be problems for individuals scheduling appointments with family, work or carer commitments. Internet-based CBT programs, such as MoodGym and the Sadness Program in Australia, make use of the same techniques as face-to-face therapy but these are delivered in a more accessible and cost-effective way via a website. Evaluations of a range of computer- and internet-based CBT programs indicate significant improvements in the symptoms of depression compared with control patients. There is some indication that improvements in symptoms are maintained over time (up to 12 months). The use of such innovations in delivery may be particularly useful in rural and remote settings where access to clinicians may be limited.",177,28,0.15819209039548024
9781910797631,chp6,"Selective serotonin-reuptake inhibitor antidepressants are the first-choice medication but prior treatment history, medical history and drug interactions are key considerations in treatment selection.","Regimen changes. Increasing the dose may be beneficial, but there is limited evidence that exceeding the recommended dose has additional benefit. Alternatively, switching to another medication, either within class when side effects may be the problem, or to another class of antidepressants when the response is limited, can be considered, with choice guided by factors such as previous treatment history and the potential of the drug to cause side effects. Switching between antidepressants because of poor response to initial treatment is more likely to be needed for people with more chronic depression and more coexisting health problems. If there is poor response to these strategies, augmentation with another psychotropic drug such as lithium, a second-generation antipsychotic or another antidepressant may be considered. This is usually undertaken in consultation with a consultant psychiatrist or within a specialist mental health service.",162,32,0.19753086419753085
9781910797631,chp7,"Depression is two to three times more common among people experiencing medical conditions, as physical illness increases the risks for depression and, vice versa, depression makes physical illness more likely.","Mental and physical health are closely connected: there is consistent evidence from cross-sectional studies that depression and other mental health problems, such as anxiety or substance misuse, are more common in people with communicable and non-communicable diseases. Large-scale community studies in Canada and elsewhere show that this association remains after controlling for factors such as age, sex and social support. The relationship between depression and medical illness appears strongest for conditions that are painful and disabling, prompting the possibility that these attributes of medical illness are the influential factors for the association. The prevalence of depression among a range of medically ill populations has been widely investigated, and this research shows rates of depression two- to threefold higher than among comparable groups of people not experiencing such diseases (Table 7.1). Alternatively, studies that have examined the existence of medical conditions among people with depression have found this to be common: one study in 14 regional centers in the USA involving more than 2500 outpatients with depression found that 50% had disabling general medical conditions.",204,35,0.1715686274509804
9781910797631,chp7,"Recognizing depression in people with physical health problems can be challenging, but being alert to the increased risk and using validated case-finding measures assist this process.","The presence of depression together with medical illness has important implications for the individual, their carers and for health services and society. This combination has complex and extensive effects, involving negative impact on illness course and disability, the uptake of treatments, risk of complications and death rates. It also complicates the way in which people seek help for their problems, and it can interfere with the recognition of their problems by clinicians, especially when the focus of the consultation is on the very real physical problem and mental health issues are not prioritized. The extent of these adverse effects is particularly clear for cardiovascular disease: depression is a well-recognized risk factor for new onset and for recurrences of established disease, and among patients with heart disease the relative risk of subsequent cardiac mortality is increased threefold in those with depression compared with those who are not depressed. This increased risk remains after adjusting for confounding factors.",178,32,0.1797752808988764
9781910797631,chp7,"When depression and physical illnesses are combined, the course and outcome of both conditions are worsened, with increased disability, higher medical costs and greater likelihood of adverse outcomes (including death).","Depression combined with medical illness causes greater disability than these conditions in isolation, and the extent of lost productivity and healthcare use is greatly increased when these conditions exist together. A World Health Organization (WHO) survey of nearly a quarter of a million adults from 60 countries showed that people with depression comorbid with a chronic medical condition reported much worse overall health than those with the medical condition alone. This led the WHO to highlight the negative effects of depression on physical illnesses among one of its ten most important global public health statistics for 2007, and to develop policy and practice guidance for greater integration of care between primary and specialist services and physical and mental health services such as outlined by NHS England in its Five Year Forward View policy document (2014) and in reviews by the Australian Health Policy Collaboration.",157,35,0.2229299363057325
9781910797631,chp7,People with depression are less likely to adhere to treatments for medical conditions or to adopt healthy behaviors and self-management for these health problems.,"Shared genetic factors that increase the risk for both depression and particular physical conditions such as diabetes or heart disease may play a part in the relationship between medical conditions and depression. Research evidence indicates that genetically influenced pathways linking these conditions are highly likely, and that - as for many other health problems - there is an interaction between multiple genetic factors and environmental factors. There is clear evidence that social and economic adversity and traumatic early childhood experiences such as physical, psychological or sexual abuse and emotional neglect are linked to a heightened risk of both medical illness and depression. Patterns of coping and ways of responding to stressors that develop in the first years of life and are powerfully influenced by early environment appear to act as further predisposing and perpetuating factors for these health problems.",149,27,0.18120805369127516
9781910797631,chp7,"There is a good evidence base for managing depression combined with medical conditions: selective serotonin-reuptake inhibitors are an appropriate first line drug treatment, and psychological therapies are effective.","Management. There are well-founded concerns that standard guidance for the management of depression is inappropriate for people who experience depression together with medical conditions, because of uncertainty about the effectiveness of routine treatments for these people, and the risks of side effects and drug interactions related to these conditions and their treatments. Although the presence of comorbid medical illness complicates treatment decisions, there is a strong evidence base to guide practice, with antidepressant and psychological treatments shown to be effective for depression and improving quality of life across many disorders - from diabetes and heart disease to cancer and COPD. Recent guidance from the National Institute for Health and Care Excellence notes that selective serotonin-reuptake inhibitors are an appropriate first line drug treatment. Sertraline and citalopram are the probable drugs of first choice on the basis of lower interaction potential and safety in relation to cardiac events.",172,35,0.20348837209302326
9781910797631,chp8,"Suicide is strongly associated with depression, but despite depression being more common among adult women, men are around twice as likely to kill themselves in most countries, and three to four times more likely in many high-income nations.","Suicide is a major public health problem, and each suicide act is tragic and preventable. In 2015, suicide accounted for 780 000 or 1.4% of deaths in the world, making it the 17th leading cause of death; for 15-29 year-olds it was the second leading cause of death. Globally, more than half of all violent deaths are due to suicide, and in the USA twice as many people die by suicide as by homicide. There are wide variations in the suicide rates for different countries and regions, with the highest rates in the Baltic States and sub-Saharan Africa, and the lowest in Latin America. Similarly, although suicide is most common among people aged over 70 years in nearly all world regions, there are marked differences in age and sex patterns across countries and regions. Suicide rates are much higher among men than women in most regions of the world, the ratio of male to female suicides is lower in low- and middle-income countries.",196,45,0.22959183673469388
9781910797631,chp8,"Assessment practice following self-harm needs to be sensitive and skilled, focusing on the presence of risk factors for suicide and basing care plans on clearly defined risks and the capacity of the individual and their support network to manage problems and take responsibility for safety.","Suicide is a major public health problem, and each suicide act is tragic and preventable. In 2015, suicide accounted for 780 000 or 1.4% of deaths in the world, making it the 17th leading cause of death; for 15-29 year-olds it was the second leading cause of death. Globally, more than half of all violent deaths are due to suicide, and in the USA twice as many people die by suicide as by homicide. There are wide variations in the suicide rates for different countries and regions, with the highest rates in the Baltic States and sub-Saharan Africa, and the lowest in Latin America. Similarly, although suicide is most common among people aged over 70 years in nearly all world regions, there are marked differences in age and sex patterns across countries and regions. Suicide rates are much higher among men than women in most regions of the world, the ratio of male to female suicides is lower in low- and middle-income countries. Many more people make suicide attempts or self-harming acts than kill themselves: self-harm is estimated to be 20 times more common than suicide, and a history of self-harm is an important risk factor for completed suicide. The reasons for suicide are complex and vary with age, sex, culture and ethnicity. Many of these factors are best understood in the context of each person's individual life and life circumstances.",279,51,0.1827956989247312
9781910797631,chp8,"In addition to previous self-harm, risk factors for suicide include depression, substance misuse, a family history of suicide, male sex, being separated or divorced, and being in custody.","There are wide variations in the suicide rates for different countries and regions, with the highest rates in the Baltic States and sub-Saharan Africa, and the lowest in Latin America. Similarly, although suicide is most common among people aged over 70 years in nearly all world regions, there are marked differences in age and sex patterns across countries and regions. Suicide rates are much higher among men than women in most regions of the world, the ratio of male to female suicides is lower in low- and middle-income countries. Many more people make suicide attempts or self-harming acts than kill themselves: self-harm is estimated to be 20 times more common than suicide, and a history of self-harm is an important risk factor for completed suicide. The reasons for suicide are complex and vary with age, sex, culture and ethnicity. Many of these factors are best understood in the context of each person's individual life and life circumstances.",185,37,0.2
9781910797631,chp8,"Self-harm is most common in adolescent girls and young women and usually does not involve an intention to endanger life. Nonetheless, a history of self-harm is an important predictor of future suicide, increasing the risk by 50-100-fold compared with people who have not self-harmed.","Epidemiology. Self-harm is far more common among adolescents than any other age group: an anonymized questionnaire survey of young people from seven European countries (2008) indicated a combined lifetime prevalence of 13.5% among females and 4.3% among males. In a more recent (2017) survey of young people in England, 15.5% reported ever having self-harmed, and rates were around three times higher for females than males. Rates of self-harm peak around the age of 14-17 years, with this appearing consistent in cross-national studies. A higher frequency of self-harm in adolescence is correlated with the consumption of cigarettes or alcohol and the frequency of being intoxicated (particularly in women), and all categories of drug misuse. It is also associated with being bullied, including cyber bullying on social media, or 'trolling', and with physical and sexual abuse. Many young people report repeated self-harm, and such repetition has been found most commonly in the presence of mental health problems or significant psychosocial disadvantages. A history of self-harm is the strongest predictor of future suicide, increasing the risk by 50-100-fold compared with people who have not self-harmed. A systematic review found that 16% of patients who attended an emergency department because of self-harm repeated this behavior, and 1.8% died by suicide. A recent review () that examined risk factors associated with suicide following an episode of self-harm identified key predictors as previous episodes of self-harm, suicidal intent, male sex and physical health problems.",317,59,0.1861198738170347
9781910797662,ch01,"Bladder cancer incidence has a male-to-female ratio of 4:1. The incidence increases with age, with a median age at presentation of 60-65 years.","Bladder cancer is more common in men than women, with a male-to-female incidence ratio of 4:1, although the incidence among women appears to be rising. The global age-standardized incidence is 14.1 per 100 000 person-years for men and 3.6 for women. Bladder cancer is the fourth most common cancer in men in the USA. Incidence increases with age, with a median age at presentation of over 75 years in the UK. Most cases of bladder cancer are non-muscle-invasive urothelial cancers, which can usually be cured; the 5-year survival rate for these cancers is more than 95%. However, invasive or metastatic bladder cancer is a frequent cause of cancer death, accounting for approximately 17 000 deaths annually in the USA and 188 000 globally. Age-standardized death rates for bladder cancer are 5.1 per 100 000 person-years in men and 1.5 per 100 000 person-years in women. Survival rates at different stages of the disease are reported on page 25. Globally, bladder cancer is responsible for over 3 million disability-adjusted life-years, mainly years of life lost due to advanced disease.",242,35,0.1446280991735537
9781910797662,ch01,"Bladder cancer is a common tumor; each year approximately 17 000 people in the USA die from the disease, and 188 000 globally.","Most cases of bladder cancer are non-muscle-invasive urothelial cancers, which can usually be cured; the 5-year survival rate for these cancers is more than 95%. However, invasive or metastatic bladder cancer is a frequent cause of cancer death, accounting for approximately 17 000 deaths annually in the USA and 188 000 globally. Age-standardized death rates for bladder cancer are 5.1 per 100 000 person-years in men and 1.5 per 100 000 person-years in women. Survival rates at different stages of the disease are reported on page 25. Globally, bladder cancer is responsible for over 3 million disability-adjusted life-years, mainly years of life lost due to advanced disease.",146,27,0.18493150684931506
9781910797662,ch01,"Bladder cancer has many etiological risk factors, most of which are avoidable; the most common cause is cigarette smoking.","All stages of presentation are more common in Africa, the Middle East, Central America, and Asia, and less common in affluent countries. The lifetime risk of developing bladder cancer before 79 years of age is 1/36 for men and 1/165 for women in high sociodemographic index countries, and 1/122 and 1/310, respectively, in low sociodemographic index countries. Numerous factors are implicated in bladder carcinogenesis, as shown in Table 1.1. These include host factors (exempli gratia age, sex, comorbidities, familial cancer syndromes), social and economic influences and exposure to carcinogens. Many of these are avoidable, and as a result, many cases of bladder cancer could be prevented. The importance of genetic factors is discussed in more detail on page 21.",168,25,0.1488095238095238
9781910797662,ch01,Some familial syndromes and genetic predispositions increase the risk of bladder cancer.,"Cyclophosphamide, used in the treatment of various malignancies and autoimmune conditions, sometimes at very high doses, has known bladder carcinogenic effects. A dose-response relationship is evident: cumulative doses above 20 g increase the risk 6-fold, and doses of 50 g or more increase the risk by 14.5-fold. Latency is relatively short - the time between exposure and subsequent bladder cancer diagnosis is 6-13 years. The risk of subsequent bladder cancer can be reduced in the oncology setting by minimizing the cumulative dose, although this is not always feasible. Co-administration of the chemoprotectant 2-mercaptoethanesulfonic acid (MESNA) reduces the rate of cyclophosphamide-related cystitis and may reduce the risk of subsequent bladder cancer.",167,17,0.10179640718562874
9781910797662,ch02,Urothelial carcinoma is the predominant histology of bladder cancer.,"Urothelial cancer (UC; Figure 2.1) is derived from the transitional epithelium. It accounts for almost 90% of the bladder cancers that occur in industrialized countries such as the USA and the UK, and most discussion of bladder cancer relates to this type. Such tumors may be papillary (confined to the urothelium or lamina propria) (70-75%) or solid and invasive (20-25%).",91,15,0.16483516483516483
9781910797662,ch02,Variant histology is common and is usually seen as a mixed pattern with conventional urothelial cancer.,"Carcinoma in situ (CIS) is an additional and important type seen in about 10% of cases (sometimes as secondary CIS associated with papillary UC). CIS is a flat, intraepithelial, high-grade carcinoma, often with increased numbers of mitotic structures. In approximately half of all cases, CIS occurs as one or more de novo lesions (primary CIS), while in the remainder it occurs in association with either papillary or solid tumors (secondary CIS). Coexistent CIS and papillary non-muscle-invasive bladder cancer confers a worse prognosis than papillary disease alone.",126,22,0.1746031746031746
9781910797662,ch02,"Carcinoma in situ, whether primary or associated with Ta or T1 papillary tumor, is a high-risk cancer.","Carcinoma in situ (CIS) is an additional and important type seen in about 10% of cases (sometimes as secondary CIS associated with papillary UC). CIS is a flat, intraepithelial, high-grade carcinoma, often with increased numbers of mitotic structures. In approximately half of all cases, CIS occurs as one or more de novo lesions (primary CIS), while in the remainder it occurs in association with either papillary or solid tumors (secondary CIS). Coexistent CIS and papillary non-muscle-invasive bladder cancer confers a worse prognosis than papillary disease alone.",126,27,0.21428571428571427
9781910797662,ch02,Up to 30% of patients with high-grade non-muscle-invasive tumors and up to 70% with muscle-invasive disease may die of bladder cancer.,"Adenocarcinomas are usually solitary, high grade and ulcerative. They can be difficult to distinguish histologically from adenocarcinomas of the colon or rectum, and clinical determination of the source is often difficult. Any bladder adenocarcinoma may be mucin-producing. Many patients with adenocarcinoma have poor prognosis because the tumor is already at an advanced stage at diagnosis. Urachal adenocarcinomas present as invasive tumors often visible on the dome of the bladder and tend to be asymptomatic until late in the disease course, since they arise in a minimally functional part of the bladder. Surgical therapy is closed partial cystectomy.",148,35,0.23648648648648649
9781910797662,ch02,High-grade non-muscle-invasive bladder cancer will progress if not adequately treated with resection and intravesical therapy.,"CIS has a high rate of progression to muscle-invasive disease if it is not eradicated with intravesical therapy, usually bacillus Calmette-Guérin (BCG). On average, muscle-invasive disease is associated with regional lymph node metastases in 25% of patients. Hematogenous spread is most common to the lungs, liver and bones, and these are the most common sites of progression in patients who experience recurrence after definitive loco-regional therapy with radical cystectomy or chemoradiation. Distant metastases are present at initial diagnosis in 5% of patients.",127,27,0.2125984251968504
9781910797662,ch02,Low-grade non-muscle-invasive bladder tumors may recur but progression to muscle invasion occurs in < 5% of cases.,"Mortality due to UC is directly related to the pathological stage and grade of bladder cancer (Table 2.2). For those with low-grade Ta and T1 tumors, 5-year disease-specific survival should exceed 95%, whereas reported 5-year survival may be as low as 50% for patients with high-grade T1 cancers or CIS without adjuvant therapy. Intravesical immunotherapy with BCG is associated with frequent complete response at 6 months following induction and initial maintenance, and 5-year survival should approach 80-85%. For patients with T2/T3aN0M0 disease, the 5-year survival rate is 60-70%, despite radical cystectomy. Progression is often due to subclinical 'micrometastases' that were present at the time of cystectomy but were not radiologically detectable. In patients who experience disease progression, this occurs within 2-3 years of cystectomy in about 80% of cases. Patients who are treated with peri-operative chemotherapy may experience late relapse (after 5 years), with metastases often occurring at unusual sites, including the central nervous system or intraperitoneally, presenting as bowel obstruction.",244,28,0.11475409836065574
9781910797662,ch03,Painless hematuria is the most common presentation of bladder cancer.,"The classic presenting sign or symptom of a bladder tumor is painless gross or microscopic hematuria; it is the sole presenting symptom in 60-80% of patients. Unfortunately, and despite the well-known sinister implications of this finding, many patients who present with hematuria are not evaluated further or referred to a urologist., Up to 20% of patients with bladder cancer will not have hematuria at presentation. Other patterns of presentation also occur (Table 3.1) and are sometimes similarly unrecognized as an indication of serious underlying pathology.",112,14,0.125
9781910797662,ch03,A single episode of hematuria should prompt urgent referral to a urologist.,"The classic presenting sign or symptom of a bladder tumor is painless gross or microscopic hematuria; it is the sole presenting symptom in 60-80% of patients. Unfortunately, and despite the well-known sinister implications of this finding, many patients who present with hematuria are not evaluated further or referred to a urologist., Up to 20% of patients with bladder cancer will not have hematuria at presentation. Other patterns of presentation also occur (Table 3.1) and are sometimes similarly unrecognized as an indication of serious underlying pathology.",112,17,0.15178571428571427
9781910797662,ch03,Hematuria clinics allow rapid diagnosis and reduce time to treatment.,"Painless hematuria may occur at the beginning, end or throughout the urine stream. It may be profuse (such that the patient describes passing pure blood) and contain clots or it may have only a slight pink discoloration. Clots that have been in the bladder for some time may impart a rusty color to the urine. Any patient with these symptoms should be referred to a urologist immediately.",84,14,0.16666666666666666
9781910797662,ch03,"Unexplained irritative symptoms may be due to bladder cancer, particularly carcinoma in situ.","Irritative symptoms such as dysuria, increased frequency and urgency are often dismissed because they are common, are usually due to urinary tract infection (UTI) and are typically not associated with serious disease. However, if infection is absent or symptoms persist after the UTI has been treated, the possibility of an underlying bladder malignancy must be considered and the patient referred to a urologist. Irritative symptoms are particularly common in patients with carcinoma in situ (CIS), and suprapubic pain when the bladder is full can also be caused by carcinoma of the bladder.",120,20,0.16666666666666666
9781910797662,ch03,Recurrent infections may indicate an underlying tumor.,"Anorexia, nausea, weight loss and malaise may result from renal failure due to bilateral ureteric obstruction, or from the systemic effects of the tumor itself. Bone pain or pathological fractures may result from skeletal metastases (Figure 3.3); the pain is unrelieved by rest and can be severe. Anemia and hypercalcemia may occur as metabolic complications of advanced disease; leukocytosis is occasionally associated with the elaboration of colony-stimulating factors by the tumor. Headache or disordered thought processes are uncommon as a presenting feature but may indicate underlying brain metastases or carcinomatous meningitis.",132,9,0.06818181818181818
9781910797662,ch03,Delay in treatment adversely affects prognosis.,"Although it is difficult to prove that delay in diagnosis affects prognosis, screening for asymptomatic microscopic hematuria is associated with a shift towards more favorable tumor characteristics of lower stage and grade at diagnosis, and better survival. Delays may occur for a variety of reasons.",56,9,0.16071428571428573
9781910797662,ch04,"The investigation of a patient with suspected bladder cancer should include urinalysis, cross-sectional upper-tract imaging and cystoscopy.","Imaging. The upper tracts (ureter and renal pelvis) should be imaged in all patients with symptoms suggestive of bladder cancer. In the investigation of hematuria (the most common presentation of bladder cancer), contemporary imaging can be performed by computed tomographic urography (CTU) (Figure 4.1),, which has replaced intravenous urography. Renal ultrasonography plus a plain radiograph of the kidneys, ureters and bladder is an option when CTU is not available and if the patient cannot receive intravenous contrast. Retrograde ureteropyelography should be used to resolve any abnormalities on non-contrast studies. Magnetic resonance urography is another option, particularly for patients with an allergy to iodinated intravenous contrast and for pregnant women. It has 69% sensitivity and 97% specificity for upper-tract tumors. As radiological imaging cannot sufficiently evaluate the bladder, cystoscopy is a required part of the evaluation for all patients.",206,29,0.1407766990291262
9781910797662,ch04,Cross-sectional imaging (computed tomography or magnetic resonance imaging) is used to stage invasive disease.,"If a patient is found to have low-grade bladder cancer on biopsy, no further imaging is required. High-risk NMIBC can be associated with occult lymph node metastases, and computed tomography (CT) or magnetic resonance imaging (MRI) may be considered in these patients. However, if muscle-invasive disease is present, staging with chest, abdominal and pelvic CT is necessary. This should identify any visceral metastatic disease within the limits of resolution of the scanner. Pelvic MRI scanning may give more accurate information about the local spread of an invasive tumor.",116,21,0.1810344827586207
9781910797662,ch04,Urinary markers are not yet sufficiently sensitive for diagnosis but may be useful in following up patients with superficial disease.,"Cytological examination of exfoliated cells is part of the hematuria evaluation for all patients. When a bladder tumor is diagnosed, cytology is useful to determine the grade as, by definition, positive cytology denotes high-grade malignant cells. A bladder wash for cytology should be obtained at the time of cystoscopy, as this is the most sensitive means for detection of bladder cancer particularly if areas that might be carcinoma in situ (CIS) or ulcers rather than obvious papillary or exophytic solid tumor are seen. Cytology may be helpful in following up such patients for signs of recurrence, as well as for ensuring that all disease present at initial diagnosis has been diagnosed and treated adequately.",149,22,0.1476510067114094
9781910797662,ch04,Expert pathological review of biopsy specimens is critical to determining appropriate treatment.,"Expert pathological interpretation of both histology and cytology specimens is critical. Recent reports indicate a rate of discordance of at least 30% among pathologists, including many who specialize in uropathology. Because many treatment and prognostic decisions are based on fine distinctions between grade (3 versus 1 or 2), depth of invasion (T1 versus T2) and field changes (CIS versus mild or moderate dysplasia), it is important that both understaging and overstaging of bladder cancers is minimized. Second-opinion pathology should be routine if the initial reporting pathologist sees only an occasional case of bladder cancer.",128,15,0.1171875
9781910797662,ch05,"Risk-adapted treatment is based on accurate determination of stage, grade, number of tumors and presence of carcinoma in situ, and stratified as primary versus recurrent disease.","Pathological diagnosis is established by transurethral resection of bladder tumor (TURBT) and biopsy of abnormal-appearing adjacent or remote bladder mucosa. The goal of this endoscopic surgery is to establish the histology, grade and depth of invasion of the tumor and the presence or absence of carcinoma in situ (CIS), which is often not detectable by white light. The standard of care for patients with T1 high-grade (HG) disease, uniformly supported by all the guidelines, is repeat resection, in order to determine the completeness of the resection and to rule out a more deeply invasive cancer prior to determination of treatment. Enhanced cystoscopic imaging with fluorescence cystoscopy using pre-operative instillation of 5-aminolevulinic acid or hexylaminolevulinate (Cysview ®) improves the detection of papillary and CIS lesions and modestly reduces the recurrence rate., Narrow-band imaging is an alternative technique that does not require an imaging agent as it detects hypervascularity associated with bladder tumors. Initial reports suggested a similar association with reduction in recurrence risk but this was not confirmed by a large international trial, except in patients with low-risk disease.",256,36,0.140625
9781910797662,ch05,"Tumors can be classified into low-, intermediate- and high-risk based on these factors; these risk strata drive treatment decisions and surveillance recommendations.","Patients are stratified into risk groups for progression, based on low grade to high grade or non-invasive to invasive cancer. Most risk stratification schemes use three strata: low, intermediate and high risk, as illustrated by the American Urological Association system presented in Table 5.2. The European Association of Urology adds a highest-risk group which should be treated with radical cystectomy. This group includes HG T1 associated with concurrent CIS, multiple and/or large HG T1 and/or recurrent HG T1, HG T1 with CIS in the prostatic urethra, unusual histology of urothelial carcinoma and lymphovascular invasion.",139,31,0.22302158273381295
9781910797662,ch05,"Low-risk tumors may recur but are unlikely to progress. Peri-operative single-dose chemotherapy reduces recurrence, and patients may only need cystoscopic follow-up.","Low-risk tumors. Patients with a solitary low-grade Ta lesion are at low risk of recurrence or progression. Level-I evidence supports use of peri-operative single-dose chemotherapy, with an 11% absolute reduction in recurrence and a 39% relative risk reduction. Mitomycin is the most commonly used drug in this setting, and epirubicin is available in Europe. The recent report of the SWOG S-0337 trial provides additional level-I evidence for the use of gemcitabine. Induction chemotherapy (intravesical therapy weekly for 6 weeks) is not indicated for patients with low-risk disease. Furthermore, recent experience suggests that if the first surveillance cystoscopy is negative, the interval to the next cystoscopy can be extended to 9 months (rather than 3 months), with annual cystoscopy thereafter.",180,37,0.20555555555555555
9781910797662,ch05,Intermediate-risk tumors are more likely to recur and have a modest progression risk. A course of intravesical chemotherapy will reduce the risk of recurrence but not of progression. Optimized mitomycin treatment is associated with optimal outcomes. Induction with bacillus Calmette-Guérin (BCG) followed by maintenance for 1 year is also a standard of care.,"Intermediate-risk tumors. Patients with multiple or recurrent low-grade Ta tumors are at intermediate risk of recurrence or progression. Small-volume Ta HG cancers are included in this risk stratum in the American Urological Association scheme (Table 5.2). Patients with frequent recurrences of low-grade Ta tumors require cystoscopic resection for each recurrence: this interferes with the patient's life; however, this stage does not usually threaten life or bladder preservation. These patients should receive a course of intravesical therapy following resection (see below). Mitomycin is the most commonly used cytotoxic drug. BCG induction plus maintenance for 1 year is also an option. High-risk tumors. Patients who present with CIS and/or HG papillary tumors (Ta or T1) have an 80% risk of recurrence and progression rates of 40-70%. BCG is the standard of care; level-I evidence supports induction therapy weekly for 6 weeks, followed by maintenance treatment weekly for 3 weeks at months 3 and 6 and then at 6-month intervals to 3 years., Disease that recurs or persists after one course of BCG has a greater likelihood of progressing; however, approximately one-third of such patients respond to a second induction course. Recurrence with a HG tumor after two induction courses (6 weeks + 6 weeks) or induction plus first maintenance therapy (6 weeks + 3 weeks) are deemed BCG unresponsive and should not receive further BCG. Radical cystectomy is the standard of care, supported by multiple guidelines. The US Food and Drug Administration (FDA) has defined a registration pathway based on a single-arm trial that has led to multiple ongoing clinical trials in this disease stage. Valrubicin is currently the only FDA-approved drug for the treatment of BCG-unresponsive CIS in patients who refuse or are deemed medically unfit for cystectomy.",391,79,0.2020460358056266
9781910797662,ch05,"High-risk bladder cancer is likely to recur and, unless adequately treated, to progress. It is fatal in up to 30% of patients. Intravesical BCG induction plus maintenance for 3 years is standard of care.","High-risk tumors. Patients who present with CIS and/or HG papillary tumors (Ta or T1) have an 80% risk of recurrence and progression rates of 40-70%. BCG is the standard of care; level-I evidence supports induction therapy weekly for 6 weeks, followed by maintenance treatment weekly for 3 weeks at months 3 and 6 and then at 6-month intervals to 3 years., Disease that recurs or persists after one course of BCG has a greater likelihood of progressing; however, approximately one-third of such patients respond to a second induction course. Recurrence with a HG tumor after two induction courses (6 weeks + 6 weeks) or induction plus first maintenance therapy (6 weeks + 3 weeks) are deemed BCG unresponsive and should not receive further BCG. Radical cystectomy is the standard of care, supported by multiple guidelines. The US Food and Drug Administration (FDA) has defined a registration pathway based on a single-arm trial that has led to multiple ongoing clinical trials in this disease stage. Valrubicin is currently the only FDA-approved drug for the treatment of BCG-unresponsive CIS in patients who refuse or are deemed medically unfit for cystectomy.",248,47,0.18951612903225806
9781910797662,ch05,"Radical cystectomy is indicated for patients with high-risk disease that is unresponsive to BCG, if the patient is medically fit and accepts the risks.","A disadvantage of BCG is its toxicity, which is greater than that of intravesical chemotherapy (Table 5.3) and may be substantial during maintenance courses. For this reason, BCG immunotherapy is generally used only for first-line treatment in patients with high-risk disease, and as a second-line therapy for patients with intermediate-risk disease that continues to recur after adequate intravesical chemotherapy. Some of the side effects of BCG may be prevented or decreased in severity, without affecting effectiveness, through the concomitant administration of quinolones with each intravesical treatment., BCG is contraindicated in the presence of gross hematuria, traumatic catheterization or immune suppression, as these increase the risk of potentially life-threatening intravascular dissemination.",161,33,0.20496894409937888
